Телятина отворная,131.00,0.00,30.70,0.90,0,0
Телятина парная (вырезка),96.80,0.00,19.70,2.00,0,0
Телятина постная,106.50,0.00,21.35,2.15,0,0
Телятина с овощами,70.80,4.10,9.30,2.20,0,0
Телятина таз,104.00,0.00,20.30,2.50,0,0
Телятина (тушеная),83.70,0.00,16.20,1.88,0,0
Телятина тушеная,110.77,2.67,16.01,3.91,0,0
Телятина тушёная,93.80,2.00,14.26,3.24,0,0
Телячья печенка,124.00,4.10,19.20,3.30,0,0
Темный шоколад,544.00,55.40,5.40,35.30,0,0
Темный шоколад 85% luxury,544.00,17.40,9.80,48.40,0,0
Темный шоколад dove с лимонными цукатами и кофе,518.00,52.30,5.40,30.20,0,0
Темный шоколад frey dark lemon & pepper,535.00,48.00,6.00,33.00,0,0
Темный шоколад lindt,510.00,50.00,5.00,32.00,0,0
Темный шоколад бабаевский с цельным миндалем,570.00,43.20,8.30,40.90,0,0
Темный шоколад российский,517.00,56.40,5.20,30.00,0,0
"Темный шоколад россия ""путешествие""",524.00,55.70,5.40,31.00,0,0
Темный шоколад с мятой,510.00,50.00,5.00,32.00,0,0
Темпура ролл с угрем,129.00,18.00,6.10,3.60,0,0
Терияки соус,96.00,17.50,6.50,0.00,0,0
Терпуг,101.14,0.00,17.54,3.40,0,0
Тертый пирог,386.65,69.00,4.50,11.00,0,0
Тесло слоеное пресное,344.00,37.00,6.00,19.00,0,0
Тесто,266.00,40.10,7.50,8.50,0,0
"Тесто (01,12,2011)",301.19,39.05,8.49,12.35,0,0
Тесто бездрожжевое замороженное колибри,344.00,42.60,6.30,16.50,0,0
Тесто бездрожжевое слоёное сытый слон,487.00,43.20,6.90,31.80,0,0
"Тесто для булочек к обеду (03,05,2011)",26.70,1.80,1.50,1.50,0,0
"Тесто для вареников (03,02,2011)",213.03,43.09,7.89,0.71,0,0
Тесто для варенников,231.07,46.69,8.74,1.04,0,0
"Тесто для варенников : (24,02,2011)",224.38,46.26,8.28,0.69,0,0
Тесто для лазаньи,367.00,72.20,13.00,3.30,0,0
"Тесто для лоранского пирога (23,11,2011)",349.04,40.41,9.97,16.39,0,0
Тесто для мантов,215.23,43.13,8.22,1.09,0,0
"Тесто для пельменей (17,07,2011)",203.97,0.85,13.68,16.50,0,0
"Тесто для пельменей и вареников (13,09,2011)",214.76,43.25,8.15,1.02,0,0
Тесто для пирожков,281.54,41.20,7.96,9.33,0,0
Тесто для пиццы,312.00,65.50,10.20,1.00,0,0
"Тесто для пиццы (19,12,2011)",224.45,33.20,6.21,7.44,0,0
"Тесто для пиццы: (25,06,2011)",195.72,40.04,7.46,0.64,0,0
Тесто для чебуреков,268.09,47.12,8.47,5.09,0,0
"Тесто для чебуреков (03,08,2011)",226.23,40.66,8.18,3.44,0,0
"Тесто для шанежек (12,11,2011)",348.06,39.82,6.95,19.53,0,0
Тесто дрожжевое,252.00,41.00,7.00,6.50,0,0
"Тесто дрожжевое № 1 (11,09,2011)",274.60,38.98,11.89,8.25,0,0
"Тесто дрожжевое ""волжское"" (tidbit)",245.00,47.80,7.20,2.30,0,0
Тесто дрожжевое домашнее (перекресток),232.70,44.30,5.55,2.70,0,0
"Тесто дрожжевое ""звездное""",414.00,48.60,7.30,20.90,0,0
"Тесто дрожжевое ""Морозко""",269.70,49.00,6.50,5.30,0,0
Тесто дрожжевое на кефире 1,211.54,42.03,8.53,1.04,0,0
Тесто дрожжевое постное,310.70,55.38,10.08,5.45,0,0
Тесто дрожжевое самбери,293.60,46.80,6.10,9.10,0,0
Тесто дрожжевое штолле,251.90,40.00,7.00,6.50,0,0
Тесто замороженное филло,279.00,63.60,7.30,0.70,0,0
Тесто звездное слоеное дрожжевое,414.00,48.60,7.30,20.90,0,0
"Тесто картофельное (01,10,2011)",112.45,21.23,3.70,1.09,0,0
Тесто к куриным мантам,220.33,45.42,8.14,0.68,0,0
Тесто к мантам три сосны,230.92,46.02,8.87,1.26,0,0
Тесто к пельменям,226.76,44.98,8.76,1.31,0,0
Тесто мое для булок челси,280.94,47.27,7.12,7.27,0,0
Тесто мое для осетинских пирогов,226.05,42.39,8.07,3.82,0,0
Тесто пельменное,299.94,54.59,8.59,5.08,0,0
Тесто пирожковое,231.00,44.80,6.70,2.50,0,0
Тесто повна чаша,337.34,41.30,8.20,16.40,0,0
Тесто пресное,213.04,40.17,8.49,2.10,0,0
Тесто пресное (наш вариант),202.25,39.67,7.95,1.18,0,0
Тесто слоеное,386.40,38.05,6.45,22.95,0,0
Тесто слоеное бездрожевое морозко,377.10,39.50,5.50,21.90,0,0
Тесто слоеное бездрожжевое,445.00,47.80,7.20,24.60,0,0
"Тесто слоеное бездрожжевое ""aro""",299.00,34.40,5.10,15.40,0,0
Тесто слоеное дрожжевое,310.50,32.35,7.10,16.30,0,0
Тесто слоеное дрожжевое замороженное как раз,378.00,39.80,6.20,21.50,0,0
"Тесто слоеное дрожжевое ""морозко""",353.10,42.50,5.50,17.90,0,0
"Тесто слоеное ""звездное""",445.00,47.80,7.20,24.60,0,0
Тесто слоёно-дрожжевое замароженное drancor,288.00,34.50,4.40,14.70,0,0
"Тесто слоёное бездрожжевое замороженное ""морозко""",377.10,39.50,5.50,21.90,0,0
Тесто слоёное бездрожжевое полуфабрикат замороженный,335.00,37.90,5.50,17.70,0,0
Тесто слоёное геркулес,394.00,33.70,4.50,27.60,0,0
Тесто слоёное пресное,344.00,37.00,6.00,19.00,0,0
Тефлели,176.80,16.90,6.60,9.20,0,0
Тефтели,233.34,11.38,13.47,15.13,0,0
Тефтели ашан,178.00,21.80,10.40,5.50,0,0
Тефтели (больничные),158.80,10.10,9.80,9.00,0,0
Тефтели в сметанном соусе,98.40,9.20,7.60,3.60,0,0
Тефтели в соусе,272.00,15.90,13.50,17.50,0,0
Тефтели в томатном соусе,210.86,16.87,9.37,11.98,0,0
Тефтели говядина,150.00,9.60,7.40,9.10,0,0
Тефтели из свинины,172.00,12.00,7.00,10.00,0,0
Тефтели мясные,304.50,11.90,17.50,21.10,0,0
"Тефтели мясные печеные (11,09,2011)",436.51,13.83,28.59,28.88,0,0
Тефтели паровые,125.00,9.00,15.00,3.00,0,0
Тефтели (примерно),216.82,12.45,15.85,11.37,0,0
Тефтели рыбные,303.50,48.60,12.60,7.90,0,0
Тефтели свиные,262.93,12.34,14.90,16.68,0,0
Тефтели с рисом,88.00,7.21,0.81,6.24,0,0
Тефтели телячьи,247.00,17.00,10.00,16.00,0,0
Тефтельки,206.27,10.77,10.59,13.45,0,0
Тефтеля,174.55,8.10,14.33,9.47,0,0
Теша кеты копченая,127.00,0.00,19.00,5.60,0,0
"Тёмный десертный шоколад с помадно-сливочной начинкой ""Крупская""",470.00,61.20,5.10,26.20,0,0
Тёмный шоколад Dove,539.00,48.50,6.00,34.00,0,0
Тёмный шоколад dove с кусочками папайи и миндалем,513.00,50.00,6.30,30.50,0,0
Тёмный шоколад dove с лимонными цукатами и кофе,518.00,52.30,5.40,30.20,0,0
Тёмный шоколад путешествие россия,524.00,55.70,5.40,31.00,0,0
"Тёмный шоколад с миндалём ""россия""",529.00,52.10,6.60,32.60,0,0
Тилапия,90.10,0.03,17.95,1.96,0,0
Тилапия вареная,96.00,0.00,20.05,1.70,0,0
Тилапия жареная,123.28,1.23,21.88,3.38,0,0
Тилапия жареная в кляре,213.30,10.34,20.53,9.98,0,0
Тилапия под маринадом,99.03,4.54,9.86,4.85,0,0
Тилапия (сом) припущенный с луком,121.00,0.00,18.20,5.40,0,0
Тиляпия,96.00,0.00,20.10,1.70,0,0
Тиляпия (рыба) в свч (вес в сыром виде),96.00,0.00,20.10,1.70,0,0
Тимьян сушёный,276.00,26.90,9.10,7.40,0,0
Тирамису,335.67,41.49,6.43,15.53,0,0
Тирамису,281.00,23.50,11.50,15.70,0,0
Тирамису capuccio,267.00,40.00,4.50,10.00,0,0
Тирамису домашний,387.00,22.70,6.50,30.50,0,0
Тирамису (торт),277.00,38.20,4.35,11.76,0,0
"""тирамису"" торт",212.00,25.70,2.30,11.00,0,0
Тирольский пирог персиковый,230.00,30.00,4.00,10.70,0,0
Тирольский сметана–ананас,341.90,40.10,5.00,18.10,0,0
Ткемали,233.00,11.00,2.50,20.00,0,0
Толокно,357.00,68.30,12.20,5.80,0,0
Толокно,357.00,68.30,12.20,5.80,0,0
"Толокно овсяное ""гарнец""",357.00,68.30,12.20,5.80,0,0
Толстолобик,94.67,0.13,18.33,2.37,0,0
"Толстолобик в том,соусе(консервы)",179.00,4.00,17.00,10.00,0,0
Толстолобик жареный,214.80,2.90,28.40,10.10,0,0
Толстолобик тушенный,86.00,0.20,19.50,0.90,0,0
Томат,50.00,5.90,1.35,2.25,0,0
Томат маринованый,20.00,4.00,1.00,0.00,0,0
Томатная паста,87.90,17.70,3.30,0.00,0,0
Томатная паста,88.75,19.00,3.15,0.00,0,0
Томатная паста gardner,20.70,3.20,1.30,0.30,0,0
Томатная паста HANZ,54.00,12.70,0.80,0.00,0,0
Томатная паста rainbow,25.00,4.20,1.30,0.20,0,0
Томатная паста долмио,48.00,7.50,1.50,1.30,0,0
Томатная паста Лента,79.00,15.80,0.00,0.00,0,0
"Томатная паста ""помидорка""",85.00,15.50,4.90,0.40,0,0
Томатная паста помидорка,79.00,15.80,0.00,0.00,0,0
Томатная паста помидорка,75.00,13.90,3.50,0.60,0,0
Томатная паста сава,78.00,18.00,1.50,0.00,0,0
Томатная паста цин-каз,101.40,19.30,5.50,0.20,0,0
Томатная паста яндра,73.00,14.60,3.70,0.00,0,0
Томатный сок,20.95,4.17,0.83,0.14,0,0
Томатный сок,21.00,3.80,1.10,0.10,0,0
Томатный сок elmenhoster,22.00,4.60,0.90,0.10,0,0
Томатный сок tomato juice,16.00,2.90,0.80,0.05,0,0
Томатный сок добрый,20.00,5.00,0.00,0.00,0,0
Томатный сок к-klassic,14.00,2.70,0.70,0.10,0,0
Томатный сок любимый сад,14.00,3.30,0.20,0.00,0,0
"Томатный сок ""моя семья""",19.00,4.80,0.00,0.00,0,0
Томатный сок рич,20.00,5.10,0.00,0.00,0,0
Томатный сок сады придонья,15.60,3.90,0.00,0.00,0,0
"Томатный сок ""фруктовый сад""",22.40,5.60,0.00,0.00,0,0
Томатный соус heinz,93.00,22.00,0.90,0.10,0,0
Томатный соус с сушёными томатами,119.00,16.90,1.10,5.20,0,0
"Томатный соус ""Традиционный"" Dolmio",62.50,8.40,0.00,1.60,0,0
Томатный суп,84.33,8.49,1.26,5.27,0,0
Томат-паста,99.00,19.00,5.00,0.00,0,0
Томат паста (70 гр),110.00,0.50,3.50,13.90,0,0
Томат черри,15.00,2.80,0.80,0.10,0,0
Томаты в собственном соку,23.00,3.50,1.13,0.47,0,0
Томаты вяленые в масле,258.00,43.46,14.11,2.97,0,0
Томаты (грунтовые),19.00,4.20,0.60,0.00,0,0
Томаты (грунтовые),19.00,4.20,0.60,0.00,0,0
Томаты грунтовые,19.00,4.20,0.60,0.00,0,0
"Томаты замороженные ""Дарус""",10.00,4.20,0.60,0.00,0,0
"Томаты маринованные ""принцесса вкуса""",14.00,3.50,0.00,0.00,0,0
"Томаты маринованные ""чери"" Natura",23.20,3.00,0.40,0.00,0,0
"Томаты очищенные в собственном соку консерв,",19.60,2.90,1.10,0.40,0,0
Томаты (парниковые),14.00,2.90,0.60,0.00,0,0
Томаты (парниковые),14.00,2.90,0.60,0.00,0,0
Томаты сушеные,70.40,4.70,3.00,4.40,0,0
Томаты сушеные на солнце,70.40,4.70,3.00,4.40,0,0
Томаты черри,15.00,2.80,0.80,0.10,0,0
Томаты черри маринованные,20.00,5.00,0.00,0.00,0,0
Тоник Evervess,51.00,13.40,0.00,0.00,0,0
Тонкие штучки с чесноком,452.00,62.90,8.30,18.20,0,0
Топеное молоко 4%,66.00,4.70,2.80,4.00,0,0
Топинамбур,52.50,9.65,2.75,0.25,0,0
Топинамбур,61.00,12.80,2.10,0.10,0,0
Топинамбур засахаренный на фруктозе,333.00,72.50,8.00,0.00,0,0
Топинг карамельный,287.00,57.00,0.44,7.00,0,0
Топлёное масло (гхи),902.43,0.00,0.00,100.00,0,0
Топпер «вафли в шоколаде» даниссимо,522.00,57.90,6.10,29.40,0,0
Топпер вафли в шоколаде даниссимо,522.00,57.90,6.10,29.40,0,0
"Топпер ""мюсли""",387.00,80.00,7.40,4.20,0,0
Тори куси яки,100.00,0.60,14.60,4.20,0,0
Торт almondy,458.00,39.90,11.10,28.30,0,0
"Торт ""аленка""",544.00,51.50,5.70,33.10,0,0
"Торт ""анджела девис""",415.00,54.75,6.00,20.00,0,0
"Торт ""арлекин""",408.00,45.00,4.80,24.40,0,0
"Торт ассорти ""мушкетеры""(сметанный)",343.80,42.10,5.00,17.30,0,0
Торт бедный еврей,305.70,46.60,5.60,11.80,0,0
Торт белиссимо,259.00,41.16,3.77,8.82,0,0
Торт бисквитный,386.00,49.80,4.70,20.00,0,0
"Торт бисквитный ""biskonti"" молочно-медовый",352.00,56.90,4.50,13.20,0,0
Торт бисквитный апельсин,269.00,41.80,4.20,9.70,0,0
"Торт бисквитный глазированный ""бисконти"" шоколадный",406.00,51.90,5.70,20.90,0,0
"Торт бисквитный ""йогуртовый"" магнит крф",199.00,33.70,3.10,5.70,0,0
"Торт бисквитный ""Санчо"" Фили Бейкер",327.00,42.80,4.60,15.80,0,0
Торт бисквитный с кремом,335.00,53.30,4.20,12.25,0,0
Торт бисквитный с орехово-сливочным кремом,349.10,58.80,5.60,11.80,0,0
Торт бисквитный со сливками,276.00,43.54,4.45,10.20,0,0
Торт бисквитный с сливочным кремом,349.10,58.80,5.60,11.80,0,0
"Торт бисквитный с шок,кремом",335.00,53.60,4.40,12.50,0,0
Торт бисквитный с шоколадным кремом,335.00,54.00,4.00,12.00,0,0
"Торт бисквитный ""чернослив в шоколаде""",273.00,48.20,4.50,6.20,0,0
Торт бисквит с фруктами,361.00,54.00,4.60,14.10,0,0
"Торт блинный с медом ""от палыча""",432.60,35.60,31.20,18.40,0,0
"Торт ""буржуйский""",342.00,34.40,5.90,20.60,0,0
Торт вафельный,529.00,56.75,6.45,31.20,0,0
Торт вафельный глазированный причуда фундук,554.00,50.90,7.40,35.70,0,0
Торт вафельный забодайка,508.00,54.40,5.80,29.70,0,0
Торт вафельный йогуртовый русский бисквит,518.00,62.50,3.90,30.60,0,0
Торт вафельный мамулин торт (изюм),520.00,59.20,4.90,29.90,0,0
Торт вафельный мамулин торт сгущенное молоко конти,527.00,61.00,4.70,30.00,0,0
"Торт вафельный ""орешек""",538.00,53.70,8.50,32.60,0,0
"Торт вафельный ""причуда""",514.00,55.50,7.80,28.90,0,0
Торт вафельный причуда,516.00,54.80,8.10,29.30,0,0
Торт вафельный причуда классическая с арахисовой начинкой,516.00,54.80,8.10,29.30,0,0
"Торт вафельный ""русский бисквит""",518.00,62.50,3.90,30.60,0,0
Торт вафельный шоколадница,535.00,47.00,11.90,33.60,0,0
Торт вафельный шоколадный,519.00,59.80,4.90,29.80,0,0
"Торт""вечерний""",296.00,54.00,5.00,6.50,0,0
"Торт ""вишневый""",355.00,49.30,3.50,15.90,0,0
Торт вишневый бимарт,298.00,36.20,3.00,15.60,0,0
Торт вкус лета,298.00,36.20,3.00,15.60,0,0
Торт гранд тортьен,130.09,14.29,1.41,7.80,0,0
Торт грильяжный рошен,443.00,61.10,4.80,21.00,0,0
"Торт ""день-ночь""",328.00,44.30,5.40,14.20,0,0
Торт домашний,349.00,45.20,3.80,17.60,0,0
Тортеллини с картофелем,235.00,30.00,12.70,6.80,0,0
Торт желейный,314.00,35.00,4.00,18.10,0,0
Торт женский каприз,403.00,38.95,5.12,25.63,0,0
"Торт ""жизель""",402.76,65.70,5.11,13.89,0,0
"Торт ""жозефина"" лучиано",441.00,41.80,5.20,29.20,0,0
Торт «захер»,415.00,39.00,7.60,26.00,0,0
Торт захер,415.00,39.00,7.60,26.00,0,0
Торт зебра,270.80,32.00,8.50,12.90,0,0
Торт зебра домашний,270.00,32.00,8.50,12.90,0,0
Торт золотой ключик,361.00,48.00,6.90,16.20,0,0
Торт золотой ключик (рошен),357.00,49.20,5.40,15.00,0,0
Торт золотые купола карат-плюс,292.00,44.00,4.50,11.00,0,0
Торт изумруд,288.00,40.30,2.90,11.60,0,0
Торт ийогуртовый -клубничный,243.00,43.60,4.70,6.50,0,0
Тортийя кукурузная,218.00,44.64,5.70,2.85,0,0
Тортийя пшеничная,312.00,51.35,8.29,7.75,0,0
Тортик faretti карамельный,376.00,53.00,3.60,17.20,0,0
"Тортик с фундуком ""удивление""",521.00,50.80,6.70,31.30,0,0
Тортик с черносливом,307.30,43.54,3.90,13.49,0,0
Тортик фаретти,379.00,53.00,3.70,17.50,0,0
Тортик шарлотка фили,271.00,37.90,4.60,12.30,0,0
Тортилья с семгой,247.00,21.00,21.00,9.00,0,0
Торт йогуртовый,240.00,35.40,2.50,10.10,0,0
"Торт йогуртовый ""тропический"" (лиронас)",228.00,29.90,2.90,10.90,0,0
"Торт ""карамелия""",471.00,53.10,4.90,26.80,0,0
"Торт ""карамелька""",356.00,43.00,4.30,17.70,0,0
Торт карнавал,282.00,53.00,4.00,6.00,0,0
"Торт ""карнавал"" вх",330.00,46.60,5.20,14.80,0,0
Торт киви,237.00,30.96,3.02,11.36,0,0
"Торт ""киевский""",476.50,50.39,5.73,28.50,0,0
Торт киевский,459.33,49.76,4.89,27.75,0,0
"Торт ""киевский"" (от ""палыча"")",501.70,46.50,6.10,32.40,0,0
"Торт ""киевский"" рошен",481.00,49.10,5.40,30.00,0,0
Торт киевский (рошен),418.00,47.57,3.26,24.90,0,0
"Торт ""киевский"" с орехами",346.00,49.70,4.90,14.20,0,0
"Торт ""классик"" лучиано""",380.00,44.40,8.00,20.20,0,0
Торт клубнично-йогуртовый,243.00,43.60,4.70,6.50,0,0
Торт кокетка,366.00,55.60,5.70,14.30,0,0
Торт колбаска,480.00,45.00,6.60,30.00,0,0
Торт королевские сладости,208.00,28.70,3.60,9.00,0,0
Торт кофейный,403.80,59.80,9.80,12.60,0,0
Торт кофе со сливками,516.00,62.10,4.70,28.20,0,0
Торт крем-брюле вкоп,331.00,39.50,7.00,14.60,0,0
Торт кремовый,262.00,43.90,3.40,8.10,0,0
Торт лакоморье птичье молоко,289.00,59.20,3.10,4.60,0,0
"Торт ""лапочка""",424.00,59.30,5.60,18.30,0,0
Торт легенда сметанная,346.40,22.10,8.00,26.20,0,0
"Торт ""легкий"" вишня (у палыча)",215.20,25.50,4.00,10.80,0,0
Торт ленинградский,452.00,58.00,4.20,23.10,0,0
Торт лимонный,332.00,50.80,5.20,12.90,0,0
Торт лимонный (hand made),276.44,46.03,4.87,9.36,0,0
Торт маковый,315.00,45.70,4.60,13.20,0,0
Торт медовик,418.17,44.85,7.53,23.61,0,0
Торт медовое чудо(сметанный крем),305.00,52.00,5.20,9.80,0,0
"Торт ""медовый""",335.80,47.87,4.17,15.00,0,0
Торт медовый восход,348.00,43.80,4.60,17.50,0,0
"Торт ""медовый дуэт""",392.00,56.80,5.10,15.00,0,0
Торт медовый от палыча,428.00,43.00,6.00,27.00,0,0
Торт медок,439.00,59.00,3.30,21.80,0,0
Торт меловик,311.00,62.30,8.30,4.90,0,0
Торт миндальный,437.25,43.65,6.47,26.50,0,0
Торт миндальный (домашний),468.00,44.60,7.80,28.70,0,0
Торт мираж,539.60,52.50,8.40,33.20,0,0
Торт мирель,324.00,46.49,5.41,12.87,0,0
Торт мишель арамис,260.20,37.00,6.00,9.80,0,0
Торт мишель чернослив,278.40,37.20,2.70,13.20,0,0
"Торт ""млечный путь""",300.00,42.20,3.70,14.10,0,0
Торт молодежный,288.00,61.00,5.00,3.00,0,0
Торт монастырская изба,380.02,27.85,5.12,27.72,0,0
Торт морковный,338.89,37.36,4.29,19.86,0,0
Торт морковный постный,145.20,12.80,5.50,8.00,0,0
Торт мороженое,188.00,21.50,3.50,10.00,0,0
Торт-мороженое напалеон,313.00,32.30,4.70,18.30,0,0
"Торт ""мулен руж"" petra",240.80,35.93,2.35,9.38,0,0
"Торт ""муравейник""",398.95,40.39,5.32,24.13,0,0
Торт муравейник,439.13,52.02,5.42,24.10,0,0
"Торт ""наполеон""",447.47,39.86,5.79,30.07,0,0
Торт наполеон,401.12,38.02,5.90,25.63,0,0
"Торт ""наполеон"" light",475.00,47.40,4.30,29.10,0,0
Торт «наполеон» с заварным кремом,558.00,38.70,6.40,42.20,0,0
"Торт наполеон ""созвездие""",438.00,56.20,4.27,21.76,0,0
Торт наполеон черёмушки,558.00,38.70,6.40,42.20,0,0
Торт наслаждение,315.00,43.30,4.10,14.00,0,0
Торт негр домашний,327.40,43.00,5.90,14.80,0,0
"Торт ""ореховый""",418.00,56.00,5.50,19.00,0,0
"Торт ""ореховый"" (у палыча)",383.00,36.00,4.10,24.70,0,0
Торт орфеи пломбир,335.60,40.70,6.30,16.40,0,0
"Торт от палыча ""с черносливом""",430.00,51.10,6.10,24.40,0,0
Торт палермо,358.00,39.70,4.20,20.30,0,0
"Торт ""панчо""",252.00,26.30,4.20,14.40,0,0
Торт панчо,261.00,29.65,4.90,13.70,0,0
Торт панчо два желания,330.00,29.60,5.60,21.00,0,0
"Торт панчо с ананасом ""табрис""",274.00,30.60,6.60,15.30,0,0
"Торт песочно-заварной "" фирменный""",465.00,24.56,3.00,38.40,0,0
"Торт песочный ""персидская ночь""",478.00,53.40,6.40,27.30,0,0
Тортпесочный с творожным кремом и ягодами,235.00,36.40,3.30,8.00,0,0
"Торт песочный ""творожник"" с вишней",417.00,49.40,5.20,21.40,0,0
Торт печеночный,267.00,10.15,9.27,21.37,0,0
Торт пища богов,377.42,46.04,5.60,19.26,0,0
"Торт ""пломбирный""",319.00,55.70,3.80,9.00,0,0
Торт подсолнух,325.50,44.50,3.70,16.40,0,0
"Торт ""прага""",283.50,39.00,5.90,12.60,0,0
Торт прага,361.02,46.86,6.89,16.44,0,0
"Торт ""прага ""(у палыча)",395.00,42.30,4.95,22.90,0,0
Торт пражский,411.00,50.20,4.90,21.30,0,0
"Торт ""птичье молоко""",350.50,50.55,4.05,15.80,0,0
Торт птичье молоко,391.75,56.36,3.16,17.74,0,0
Торт птичье молоко с халвой,381.00,54.50,5.00,16.70,0,0
"Торт ""пчелка"" настин",354.00,47.50,7.20,16.10,0,0
"Торт "" пьяная вишня""",320.18,37.49,4.78,16.10,0,0
Торт пьяная вишня,359.72,63.43,5.98,8.62,0,0
"Торт ""ромео""",253.00,34.77,4.75,11.39,0,0
Торт рошен трюфельный,360.00,49.70,5.10,14.70,0,0
Торт санта-мария,241.00,39.00,3.00,9.00,0,0
Торт с ежевикой,185.00,31.60,3.20,4.70,0,0
Торт сенатор,231.00,28.60,4.60,10.90,0,0
Торт сказка,393.00,52.90,3.70,16.55,0,0
"Торт ""сливочная ягода""",341.00,36.50,5.20,19.30,0,0
Торт сметанник,335.31,46.00,5.34,15.56,0,0
Торт сметанно-медовый,260.00,32.00,4.50,12.00,0,0
"Торт сметанный ""meral""",302.00,38.97,4.29,13.25,0,0
Торт сметанный блинный,337.00,48.30,4.00,14.20,0,0
"Торт сметанный ""клубничка""",188.10,25.61,3.63,7.63,0,0
Торт сметанный мирель,345.00,38.97,4.74,18.98,0,0
"Торт сметанный ""от свекровушки""",302.00,38.97,4.29,13.25,0,0
Торт соблазн,309.00,32.00,2.80,19.30,0,0
Торт соблазн карамельныи,255.00,38.50,3.70,10.00,0,0
Торт сокура,417.00,53.80,6.60,19.50,0,0
Торт со сгущенкой,422.03,47.98,7.02,22.92,0,0
Торт со сгущенкой домашний,270.50,39.40,5.80,10.50,0,0
"Торт сырный ""машенька""",441.00,30.70,11.60,31.10,0,0
Торт татарстан,358.00,72.00,9.00,5.00,0,0
Торт творожно-йогуртовый черемушки творожник,440.00,47.50,5.70,25.70,0,0
"Торт ""творожный""",219.00,35.50,3.62,6.57,0,0
"Торт творожный ""восхищение""",405.00,32.10,9.80,26.40,0,0
Торт творожный домашний,232.40,27.20,10.40,9.50,0,0
Торт тирамису,369.00,45.47,5.04,18.54,0,0
Торт триумф,297.00,45.35,3.87,11.34,0,0
"Торт ""трухлявый пень"" развесной",301.00,43.30,5.10,11.40,0,0
"Торт усладов""триумф""",275.00,41.69,4.61,10.19,0,0
"Торт фантель ""кармен""",250.00,36.02,3.61,9.95,0,0
Торт фараон,303.00,33.00,5.60,17.30,0,0
Торт фисташковый,295.00,40.90,4.00,12.90,0,0
Торт флоренция,379.00,53.00,3.70,17.50,0,0
Торт фруктовый,314.00,35.00,4.00,18.10,0,0
Торт фруктовый десерт,317.00,42.00,4.70,15.20,0,0
Торт харьковский,535.00,55.40,6.50,32.40,0,0
Торт цезарь бисквитный,350.00,49.00,5.00,13.00,0,0
"Торт ""черепаха""",358.20,25.96,5.66,26.09,0,0
Торт черничный,411.00,37.80,6.10,24.20,0,0
"Торт ""шварцвальская вишня""",200.25,23.37,3.56,10.30,0,0
Торт шоколадно-вафельный,549.00,53.30,8.15,33.80,0,0
Торт шоколадно-пралиновый,495.00,52.00,7.00,28.50,0,0
Торт шоколадный,499.50,47.10,4.03,34.50,0,0
"Торт ""эверест""",231.00,40.10,5.40,5.10,0,0
"Торт эксклюзив киви ооо ""боун""",423.00,32.00,8.60,29.00,0,0
"Торт ""экстра чернослив""",302.30,37.10,4.50,15.10,0,0
Торт эль марс,308.00,39.83,3.82,14.80,0,0
"Торт ""эльф""",275.00,37.94,4.31,12.24,0,0
Торт эталь вишевый (буше),333.00,43.00,3.20,16.40,0,0
Торт ярославна прекрасная,429.00,61.70,6.80,19.20,0,0
Тор шоколадный,227.46,36.89,10.75,3.74,0,0
Тост,236.00,49.50,7.70,0.80,0,0
Тост диетический,305.00,58.80,8.10,4.70,0,0
Тост из нарезного батона,278.00,54.40,7.90,2.70,0,0
Тост из овсяного хлеба,283.00,49.20,9.80,4.40,0,0
Тост из пшеничного хлеба,71.40,14.70,2.40,0.30,0,0
Тост из ржаного хлеба,222.00,38.37,5.35,5.26,0,0
Тост из цельнозернового хлеба,247.00,49.00,8.70,1.70,0,0
"Тостовые булочки ""мастер тостов""",287.00,47.80,9.50,6.10,0,0
Тосты vollkorn,244.00,42.00,8.80,4.50,0,0
Тосты с яйцом,267.67,28.41,8.20,13.51,0,0
Тот кофейный,528.00,42.30,6.90,36.80,0,0
Тофу,127.00,3.00,17.00,5.00,0,0
Тофу,99.80,1.80,12.55,4.60,0,0
Тофу банзай классический,121.00,5.30,14.00,4.80,0,0
Тофу по-русски бис,93.00,3.00,9.00,5.00,0,0
"Тофу по-русски со вкусом лосося ""боб и соя""",93.00,3.00,9.00,5.00,0,0
Тофу по русски с томатом и перцем,93.00,3.00,9.00,5.00,0,0
"Тофу ""росттофу""",73.00,1.70,8.70,3.70,0,0
"Тофу ""шинкарь""",109.00,7.00,9.00,5.00,0,0
Тоффи,535.00,58.00,6.00,31.00,0,0
Тоффи конфетки,341.50,74.50,1.30,3.90,0,0
То что осталось от ребенка,71.71,8.09,2.94,3.25,0,0
Травы итальянской кухни kamis,107.00,17.00,5.20,2.00,0,0
"Травы к салатам ""kamis""",226.00,24.30,18.00,6.30,0,0
Традиционное датское печенье bissa,498.00,63.10,5.80,26.40,0,0
Традиционный рахат лукум,388.60,88.50,1.60,1.69,0,0
Трепанг,35.00,0.00,7.30,0.60,0,0
Треска,75.58,0.02,17.22,0.71,0,0
"Треска ""атлант"" охлажденная",78.00,0.00,17.70,0.70,0,0
Треска вареная,71.52,0.00,16.33,0.68,0,0
Треска в духовке,68.00,0.30,16.10,0.20,0,0
Треска в масле,164.00,0.00,14.00,12.00,0,0
Треска горячего копчения,115.00,0.00,26.23,1.20,0,0
Треска жареная,189.19,7.85,19.00,9.23,0,0
